Code,Single,Level1,Level2,Level3,Level4
05443,90,6,6.7,6.7.5, 
05444,90,6,6.7,6.7.5, 
05449,90,6,6.7,6.7.5, 
0545,2,1,1.1,1.1.2,1.1.2.5
0546,7,1,1.3,1.3.3,1.3.3.2
05471,7,1,1.3,1.3.3,1.3.3.2
05472,76,6,6.1,6.1.1, 
05473,7,1,1.3,1.3.3,1.3.3.2
05474,7,1,1.3,1.3.3,1.3.3.2
05479,7,1,1.3,1.3.3,1.3.3.2
0548,7,1,1.3,1.3.3,1.3.3.2
0549,7,1,1.3,1.3.3,1.3.3.2
0550,77,6,6.1,6.1.2, 
0551,122,8,8.1,8.1.1,8.1.1.4
0552,92,6,6.8,6.8.1,6.8.1.2
05571,90,6,6.7,6.7.5, 
05579,7,1,1.3,1.3.3,1.3.3.3
0558,7,1,1.3,1.3.3,1.3.3.3
0559,7,1,1.3,1.3.3,1.3.3.3
05600,7,1,1.3,1.3.3,1.3.3.3
05601,77,6,6.1,6.1.2, 
05609,7,1,1.3,1.3.3,1.3.3.3
05671,201,13,13.1, , 
05679,7,1,1.3,1.3.3,1.3.3.3
0568,7,1,1.3,1.3.3,1.3.3.3
0569,7,1,1.3,1.3.3,1.3.3.3
0570,7,1,1.3,1.3.3,1.3.3.3
0578,7,1,1.3,1.3.3,1.3.3.3
0579,7,1,1.3,1.3.3,1.3.3.3
05810,7,1,1.3,1.3.3,1.3.3.2
05811,7,1,1.3,1.3.3,1.3.3.2
05812,7,1,1.3,1.3.3,1.3.3.2
05821,77,6,6.1,6.1.2, 
05829,77,6,6.1,6.1.2, 
05881,7,1,1.3,1.3.3,1.3.3.2
05882,7,1,1.3,1.3.3,1.3.3.2
05889,7,1,1.3,1.3.3,1.3.3.2
05900,7,1,1.3,1.3.3,1.3.3.3
05901,7,1,1.3,1.3.3,1.3.3.3
05909,7,1,1.3,1.3.3,1.3.3.3
05910,7,1,1.3,1.3.3,1.3.3.3
05911,7,1,1.3,1.3.3,1.3.3.3
05912,7,1,1.3,1.3.3,1.3.3.3
05919,7,1,1.3,1.3.3,1.3.3.3
05920,7,1,1.3,1.3.3,1.3.3.3
05921,7,1,1.3,1.3.3,1.3.3.3
05922,7,1,1.3,1.3.3,1.3.3.3
0598,7,1,1.3,1.3.3,1.3.3.3
0599,7,1,1.3,1.3.3,1.3.3.3
0600,7,1,1.3,1.3.3,1.3.3.3
0601,7,1,1.3,1.3.3,1.3.3.3
0609,7,1,1.3,1.3.3,1.3.3.3
061,7,1,1.3,1.3.3,1.3.3.3
0620,77,6,6.1,6.1.2, 
0621,77,6,6.1,6.1.2, 
0622,77,6,6.1,6.1.2, 
0623,77,6,6.1,6.1.2, 
0624,77,6,6.1,6.1.2, 
0625,77,6,6.1,6.1.2, 
0628,77,6,6.1,6.1.2, 
0629,77,6,6.1,6.1.2, 
0630,77,6,6.1,6.1.2, 
0631,77,6,6.1,6.1.2, 
0632,77,6,6.1,6.1.2, 
0638,77,6,6.1,6.1.2, 
0639,77,6,6.1,6.1.2, 
064,77,6,6.1,6.1.2, 
0650,7,1,1.3,1.3.3,1.3.3.3
0651,7,1,1.3,1.3.3,1.3.3.3
0652,7,1,1.3,1.3.3,1.3.3.3
0653,7,1,1.3,1.3.3,1.3.3.3
0654,7,1,1.3,1.3.3,1.3.3.3
0658,7,1,1.3,1.3.3,1.3.3.3
0659,7,1,1.3,1.3.3,1.3.3.3
0660,7,1,1.3,1.3.3,1.3.3.3
0661,7,1,1.3,1.3.3,1.3.3.3
0662,77,6,6.1,6.1.2, 
0663,7,1,1.3,1.3.3,1.3.3.3
0664,7,1,1.3,1.3.3,1.3.3.3
06640,7,1,1.3,1.3.3,1.3.3.3
06641,77,6,6.1,6.1.2, 
06642,7,1,1.3,1.3.3,1.3.3.3
06649,7,1,1.3,1.3.3,1.3.3.3
0668,7,1,1.3,1.3.3,1.3.3.3
0669,7,1,1.3,1.3.3,1.3.3.3
0700,6,1,1.3,1.3.2, 
0701,6,1,1.3,1.3.2, 
0702,6,1,1.3,1.3.2, 
07020,6,1,1.3,1.3.2, 
07021,6,1,1.3,1.3.2, 
07022,6,1,1.3,1.3.2, 
07023,6,1,1.3,1.3.2, 
0703,6,1,1.3,1.3.2, 
07030,6,1,1.3,1.3.2, 
07031,6,1,1.3,1.3.2, 
07032,6,1,1.3,1.3.2, 
07033,6,1,1.3,1.3.2, 
0704,6,1,1.3,1.3.2, 
07041,6,1,1.3,1.3.2, 
07042,6,1,1.3,1.3.2, 
07043,6,1,1.3,1.3.2, 
07044,6,1,1.3,1.3.2, 
07049,6,1,1.3,1.3.2, 
0705,6,1,1.3,1.3.2, 
07051,6,1,1.3,1.3.2, 
07052,6,1,1.3,1.3.2, 
07053,6,1,1.3,1.3.2, 
07054,6,1,1.3,1.3.2, 
07059,6,1,1.3,1.3.2, 
0706,6,1,1.3,1.3.2, 
07070,6,1,1.3,1.3.2, 
07071,6,1,1.3,1.3.2, 
0709,6,1,1.3,1.3.2, 
071,7,1,1.3,1.3.3,1.3.3.3
0720,7,1,1.3,1.3.3,1.3.3.3
0721,76,6,6.1,6.1.1, 
0722,77,6,6.1,6.1.2, 
0723,7,1,1.3,1.3.3,1.3.3.3
07271,6,1,1.3,1.3.2, 
07272,7,1,1.3,1.3.3,1.3.3.3
07279,7,1,1.3,1.3.3,1.3.3.3
0728,7,1,1.3,1.3.3,1.3.3.3
0729,7,1,1.3,1.3.3,1.3.3.3
0730,122,8,8.1,8.1.1,8.1.1.4
0737,7,1,1.3,1.3.3,1.3.3.3
0738,7,1,1.3,1.3.3,1.3.3.3
0739,7,1,1.3,1.3.3,1.3.3.3
0740,7,1,1.3,1.3.3,1.3.3.3
0741,7,1,1.3,1.3.3,1.3.3.3
07420,97,7,7.2,7.2.2,7.2.2.2
07421,97,7,7.2,7.2.2,7.2.2.2
07422,97,7,7.2,7.2.2,7.2.2.2
07423,97,7,7.2,7.2.2,7.2.2.2
0743,7,1,1.3,1.3.3,1.3.3.3
0748,7,1,1.3,1.3.3,1.3.3.3
075,7,1,1.3,1.3.3,1.3.3.3
0760,90,6,6.7,6.7.5, 
0761,90,6,6.7,6.7.5, 
0769,90,6,6.7,6.7.5, 
0770,90,6,6.7,6.7.5, 
0771,90,6,6.7,6.7.5, 
0772,90,6,6.7,6.7.5, 
0773,90,6,6.7,6.7.5, 
0774,90,6,6.7,6.7.5, 
0778,90,6,6.7,6.7.5, 
0779,90,6,6.7,6.7.5, 
07798,90,6,6.7,6.7.5, 
07799,90,6,6.7,6.7.5, 
0780,7,1,1.3,1.3.3,1.3.3.3
0781,7,1,1.3,1.3.3,1.3.3.3
07810,7,1,1.3,1.3.3,1.3.3.3
07811,7,1,1.3,1.3.3,1.3.3.3
07812,7,1,1.3,1.3.3,1.3.3.3
07819,7,1,1.3,1.3.3,1.3.3.3
0782,7,1,1.3,1.3.3,1.3.3.3
0783,7,1,1.3,1.3.3,1.3.3.3
0784,7,1,1.3,1.3.3,1.3.3.3
0785,7,1,1.3,1.3.3,1.3.3.3
0786,7,1,1.3,1.3.3,1.3.3.3
0787,7,1,1.3,1.3.3,1.3.3.3
07881,7,1,1.3,1.3.3,1.3.3.3
07882,7,1,1.3,1.3.3,1.3.3.3
07888,7,1,1.3,1.3.3,1.3.3.3
07889,7,1,1.3,1.3.3,1.3.3.3
0790,7,1,1.3,1.3.3,1.3.3.3
0791,7,1,1.3,1.3.3,1.3.3.3
0792,7,1,1.3,1.3.3,1.3.3.3
0793,7,1,1.3,1.3.3,1.3.3.3
0794,7,1,1.3,1.3.3,1.3.3.3
07950,7,1,1.3,1.3.3,1.3.3.3
07951,7,1,1.3,1.3.3,1.3.3.3
07952,7,1,1.3,1.3.3,1.3.3.3
07953,5,1,1.3,1.3.1, 
07959,7,1,1.3,1.3.3,1.3.3.3
0796,7,1,1.3,1.3.3,1.3.3.3
0798,7,1,1.3,1.3.3,1.3.3.3
07981,7,1,1.3,1.3.3,1.3.3.3
07982,7,1,1.3,1.3.3,1.3.3.3
07983,7,1,1.3,1.3.3,1.3.3.3
07988,7,1,1.3,1.3.3,1.3.3.3
07989,7,1,1.3,1.3.3,1.3.3.3
0799,7,1,1.3,1.3.3,1.3.3.3
07998,7,1,1.3,1.3.3,1.3.3.3
07999,7,1,1.3,1.3.3,1.3.3.3
080,8,1,1.4, , 
0810,8,1,1.4, , 
0811,8,1,1.4, , 
0812,8,1,1.4, , 
0819,8,1,1.4, , 
0820,8,1,1.4, , 
0821,8,1,1.4, , 
0822,8,1,1.4, , 
0823,8,1,1.4, , 
08240,8,1,1.4, , 
08241,8,1,1.4, , 
08249,8,1,1.4, , 
0828,8,1,1.4, , 
0829,8,1,1.4, , 
0830,122,8,8.1,8.1.1,8.1.1.4
0831,8,1,1.4, , 
0832,8,1,1.4, , 
0838,8,1,1.4, , 
0839,8,1,1.4, , 
0840,8,1,1.4, , 
0841,8,1,1.4, , 
0842,8,1,1.4, , 
0843,8,1,1.4, , 
0844,8,1,1.4, , 
0845,8,1,1.4, , 
0846,8,1,1.4, , 
0847,8,1,1.4, , 
0848,8,1,1.4, , 
0849,8,1,1.4, , 
0850,8,1,1.4, , 
0851,8,1,1.4, , 
0852,8,1,1.4, , 
0853,8,1,1.4, , 
0854,8,1,1.4, , 
0855,8,1,1.4, , 
0859,8,1,1.4, , 
0860,8,1,1.4, , 
0861,8,1,1.4, , 
0862,8,1,1.4, , 
0863,8,1,1.4, , 
0864,8,1,1.4, , 
0865,8,1,1.4, , 
0869,8,1,1.4, , 
0870,8,1,1.4, , 
0871,8,1,1.4, , 
0879,8,1,1.4, , 
0880,8,1,1.4, , 
0888,8,1,1.4, , 
08881,8,1,1.4, , 
08882,8,1,1.4, , 
08889,8,1,1.4, , 
0889,8,1,1.4, , 
0900,9,1,1.1,1.1.3, 
0901,9,1,1.1,1.1.3, 
0902,9,1,1.1,1.1.3, 
0903,9,1,1.1,1.1.3, 
09040,9,1,1.1,1.1.3, 
09041,9,1,1.1,1.1.3, 
09042,9,1,1.1,1.1.3, 
09049,9,1,1.1,1.1.3, 
0905,9,1,1.1,1.1.3, 
0906,9,1,1.1,1.1.3, 
0907,9,1,1.1,1.1.3, 
0909,9,1,1.1,1.1.3, 
0910,9,1,1.1,1.1.3, 
0911,9,1,1.1,1.1.3, 
0912,9,1,1.1,1.1.3, 
0913,9,1,1.1,1.1.3, 
0914,9,1,1.1,1.1.3, 
09150,9,1,1.1,1.1.3, 
09151,9,1,1.1,1.1.3, 
09152,9,1,1.1,1.1.3, 
09161,9,1,1.1,1.1.3, 
09162,9,1,1.1,1.1.3, 
09169,9,1,1.1,1.1.3, 
0917,9,1,1.1,1.1.3, 
09181,9,1,1.1,1.1.3, 
09182,9,1,1.1,1.1.3, 
09189,9,1,1.1,1.1.3, 
0919,9,1,1.1,1.1.3, 
0920,9,1,1.1,1.1.3, 
0929,9,1,1.1,1.1.3, 
0930,9,1,1.1,1.1.3, 
0931,9,1,1.1,1.1.3, 
09320,9,1,1.1,1.1.3, 
09321,9,1,1.1,1.1.3, 
09322,9,1,1.1,1.1.3, 
09323,9,1,1.1,1.1.3, 
09324,9,1,1.1,1.1.3, 
09381,9,1,1.1,1.1.3, 
09382,9,1,1.1,1.1.3, 
09389,9,1,1.1,1.1.3, 
0939,9,1,1.1,1.1.3, 
0940,9,1,1.1,1.1.3, 
0941,9,1,1.1,1.1.3, 
0942,9,1,1.1,1.1.3, 
0943,9,1,1.1,1.1.3, 
09481,9,1,1.1,1.1.3, 
09482,9,1,1.1,1.1.3, 
09483,9,1,1.1,1.1.3, 
09484,9,1,1.1,1.1.3, 
09485,9,1,1.1,1.1.3, 
09486,9,1,1.1,1.1.3, 
09487,9,1,1.1,1.1.3, 
09489,9,1,1.1,1.1.3, 
0949,9,1,1.1,1.1.3, 
0950,9,1,1.1,1.1.3, 
0951,9,1,1.1,1.1.3, 
0952,9,1,1.1,1.1.3, 
0953,9,1,1.1,1.1.3, 
0954,9,1,1.1,1.1.3, 
0955,9,1,1.1,1.1.3, 
0956,9,1,1.1,1.1.3, 
0957,9,1,1.1,1.1.3, 
0958,9,1,1.1,1.1.3, 
0959,9,1,1.1,1.1.3, 
096,9,1,1.1,1.1.3, 
0970,9,1,1.1,1.1.3, 
0971,9,1,1.1,1.1.3, 
0979,9,1,1.1,1.1.3, 
0980,9,1,1.1,1.1.3, 
09810,9,1,1.1,1.1.3, 
09811,9,1,1.1,1.1.3, 
09812,9,1,1.1,1.1.3, 
09813,9,1,1.1,1.1.3, 
09814,9,1,1.1,1.1.3, 
09815,9,1,1.1,1.1.3, 
09816,9,1,1.1,1.1.3, 
09817,9,1,1.1,1.1.3, 
09819,9,1,1.1,1.1.3, 
0982,9,1,1.1,1.1.3, 
09830,9,1,1.1,1.1.3, 
09831,9,1,1.1,1.1.3, 
09832,9,1,1.1,1.1.3, 
09833,9,1,1.1,1.1.3, 
09834,9,1,1.1,1.1.3, 
09835,9,1,1.1,1.1.3, 
09836,9,1,1.1,1.1.3, 
09837,9,1,1.1,1.1.3, 
09839,9,1,1.1,1.1.3, 
09840,9,1,1.1,1.1.3, 
09841,9,1,1.1,1.1.3, 
09842,9,1,1.1,1.1.3, 
09843,9,1,1.1,1.1.3, 
09849,9,1,1.1,1.1.3, 
09850,9,1,1.1,1.1.3, 
09851,9,1,1.1,1.1.3, 
09852,9,1,1.1,1.1.3, 
09853,9,1,1.1,1.1.3, 
09859,9,1,1.1,1.1.3, 
0986,9,1,1.1,1.1.3, 
0987,9,1,1.1,1.1.3, 
09881,9,1,1.1,1.1.3, 
09882,9,1,1.1,1.1.3, 
09883,9,1,1.1,1.1.3, 
09884,9,1,1.1,1.1.3, 
09885,9,1,1.1,1.1.3, 
09886,9,1,1.1,1.1.3, 
09889,9,1,1.1,1.1.3, 
0990,9,1,1.1,1.1.3, 
0991,9,1,1.1,1.1.3, 
0992,9,1,1.1,1.1.3, 
0993,9,1,1.1,1.1.3, 
0994,9,1,1.1,1.1.3, 
09940,9,1,1.1,1.1.3, 
09941,9,1,1.1,1.1.3, 
09949,9,1,1.1,1.1.3, 
09950,9,1,1.1,1.1.3, 
09951,9,1,1.1,1.1.3, 
09952,9,1,1.1,1.1.3, 
09953,9,1,1.1,1.1.3, 
09954,9,1,1.1,1.1.3, 
09955,9,1,1.1,1.1.3, 
09956,9,1,1.1,1.1.3, 
09959,9,1,1.1,1.1.3, 
0998,9,1,1.1,1.1.3, 
0999,9,1,1.1,1.1.3, 
1000,8,1,1.4, , 
10081,76,6,6.1,6.1.1, 
10089,8,1,1.4, , 
1009,8,1,1.4, , 
101,8,1,1.4, , 
1020,8,1,1.4, , 
1021,8,1,1.4, , 
1022,8,1,1.4, , 
1023,8,1,1.4, , 
1024,8,1,1.4, , 
1025,8,1,1.4, , 
1026,8,1,1.4, , 
1027,8,1,1.4, , 
1028,8,1,1.4, , 
1029,8,1,1.4, , 
1030,8,1,1.4, , 
1031,8,1,1.4, , 
1032,8,1,1.4, , 
1033,8,1,1.4, , 
1039,8,1,1.4, , 
1040,8,1,1.4, , 
1048,8,1,1.4, , 
1049,8,1,1.4, , 
1100,4,1,1.2,1.2.2, 
1101,4,1,1.2,1.2.2, 
1102,4,1,1.2,1.2.2, 
1103,4,1,1.2,1.2.2, 
1104,4,1,1.2,1.2.2, 
1105,4,1,1.2,1.2.2, 
1106,4,1,1.2,1.2.2, 
1108,4,1,1.2,1.2.2, 
1109,4,1,1.2,1.2.2, 
1110,4,1,1.2,1.2.2, 
1111,4,1,1.2,1.2.2, 
1112,4,1,1.2,1.2.2, 
1113,4,1,1.2,1.2.2, 
1118,4,1,1.2,1.2.2, 
1119,4,1,1.2,1.2.2, 
1120,4,1,1.2,1.2.1, 
1121,4,1,1.2,1.2.2, 
1122,4,1,1.2,1.2.2, 
1123,4,1,1.2,1.2.2, 
1124,122,8,8.1,8.1.1,8.1.1.4
1125,4,1,1.2,1.2.2, 
11281,97,7,7.2,7.2.2,7.2.2.2
11282,4,1,1.2,1.2.2, 
11283,76,6,6.1,6.1.1, 
11284,4,1,1.2,1.2.2, 
11285,4,1,1.2,1.2.2, 
11289,4,1,1.2,1.2.2, 
1129,4,1,1.2,1.2.2, 
1140,122,8,8.1,8.1.1,8.1.1.4
1141,4,1,1.2,1.2.2, 
1142,76,6,6.1,6.1.1, 
1143,4,1,1.2,1.2.2, 
1144,122,8,8.1,8.1.1,8.1.1.4
1145,122,8,8.1,8.1.1,8.1.1.4
1149,4,1,1.2,1.2.2, 
11500,4,1,1.2,1.2.2, 
11501,76,6,6.1,6.1.1, 
11502,90,6,6.7,6.7.5, 
11503,97,7,7.2,7.2.2,7.2.2.2
11504,97,7,7.2,7.2.2,7.2.2.2
11505,122,8,8.1,8.1.1,8.1.1.4
11509,4,1,1.2,1.2.2, 
11510,4,1,1.2,1.2.2, 
11511,76,6,6.1,6.1.1, 
11512,90,6,6.7,6.7.5, 
11513,97,7,7.2,7.2.2,7.2.2.2
11514,97,7,7.2,7.2.2,7.2.2.2
11515,122,8,8.1,8.1.1,8.1.1.4
11519,4,1,1.2,1.2.2, 
11590,4,1,1.2,1.2.2, 
11591,76,6,6.1,6.1.1, 
11592,90,6,6.7,6.7.5, 
11593,97,7,7.2,7.2.2,7.2.2.2
11594,97,7,7.2,7.2.2,7.2.2.2
11595,122,8,8.1,8.1.1,8.1.1.4
11599,4,1,1.2,1.2.2, 
1160,4,1,1.2,1.2.2, 
1161,4,1,1.2,1.2.2, 
1162,4,1,1.2,1.2.2, 
1170,4,1,1.2,1.2.2, 
1171,4,1,1.2,1.2.2, 
1172,4,1,1.2,1.2.2, 
1173,4,1,1.2,1.2.2, 
1174,4,1,1.2,1.2.2, 
1175,4,1,1.2,1.2.2, 
1176,4,1,1.2,1.2.2, 
1177,4,1,1.2,1.2.2, 
1178,4,1,1.2,1.2.2, 
1179,4,1,1.2,1.2.2, 
118,4,1,1.2,1.2.2, 
1200,8,1,1.4, , 
1201,8,1,1.4, , 
1202,8,1,1.4, , 
1203,8,1,1.4, , 
1208,8,1,1.4, , 
1209,8,1,1.4, , 
1210,8,1,1.4, , 
1211,8,1,1.4, , 
1212,8,1,1.4, , 
1213,8,1,1.4, , 
1214,8,1,1.4, , 
1215,8,1,1.4, , 
1216,8,1,1.4, , 
1218,8,1,1.4, , 
1219,8,1,1.4, , 
1220,8,1,1.4, , 
1221,8,1,1.4, , 
1222,8,1,1.4, , 
1223,8,1,1.4, , 
1224,8,1,1.4, , 
1225,8,1,1.4, , 
1226,8,1,1.4, , 
1227,8,1,1.4, , 
1228,8,1,1.4, , 
1229,8,1,1.4, , 
1230,8,1,1.4, , 
1231,8,1,1.4, , 
1232,8,1,1.4, , 
1233,8,1,1.4, , 
1234,8,1,1.4, , 
1235,8,1,1.4, , 
1236,8,1,1.4, , 
1238,8,1,1.4, , 
1239,8,1,1.4, , 
124,8,1,1.4, , 
1250,8,1,1.4, , 
1251,8,1,1.4, , 
1252,8,1,1.4, , 
1253,8,1,1.4, , 
1254,8,1,1.4, , 
1255,8,1,1.4, , 
1256,8,1,1.4, , 
1257,8,1,1.4, , 
1259,8,1,1.4, , 
1260,8,1,1.4, , 
1261,8,1,1.4, , 
1262,8,1,1.4, , 
1263,8,1,1.4, , 
1268,8,1,1.4, , 
1269,8,1,1.4, , 
1270,8,1,1.4, , 
1271,8,1,1.4, , 
1272,8,1,1.4, , 
1273,8,1,1.4, , 
1274,8,1,1.4, , 
1275,8,1,1.4, , 
1276,8,1,1.4, , 
1277,8,1,1.4, , 
1278,8,1,1.4, , 
1279,8,1,1.4, , 
1280,8,1,1.4, , 
1281,8,1,1.4, , 
1288,8,1,1.4, , 
1289,8,1,1.4, , 
129,8,1,1.4, , 
1300,77,6,6.1,6.1.2, 
1301,90,6,6.7,6.7.5, 
1302,90,6,6.7,6.7.5, 
1303,97,7,7.2,7.2.2,7.2.2.2
1304,122,8,8.1,8.1.1,8.1.1.4
1305,8,1,1.4, , 
1307,8,1,1.4, , 
1308,8,1,1.4, , 
1309,8,1,1.4, , 
13100,8,1,1.4, , 
13101,8,1,1.4, , 
13102,8,1,1.4, , 
13103,8,1,1.4, , 
13109,8,1,1.4, , 
1318,8,1,1.4, , 
1319,8,1,1.4, , 
1320,8,1,1.4, , 
1321,8,1,1.4, , 
1322,8,1,1.4, , 
1323,8,1,1.4, , 
1329,8,1,1.4, , 
1330,8,1,1.4, , 
1338,8,1,1.4, , 
1339,8,1,1.4, , 
1340,8,1,1.4, , 
1341,8,1,1.4, , 
1342,8,1,1.4, , 
1348,8,1,1.4, , 
1349,8,1,1.4, , 
135,8,1,1.4, , 
1360,8,1,1.4, , 
1361,8,1,1.4, , 
1362,8,1,1.4, , 
13621,8,1,1.4, , 
13629,8,1,1.4, , 
1363,122,8,8.1,8.1.1,8.1.1.4
1364,8,1,1.4, , 
1365,8,1,1.4, , 
1368,8,1,1.4, , 
1369,8,1,1.4, , 
1370,1,1,1.1,1.1.1, 
1371,1,1,1.1,1.1.1, 
1372,1,1,1.1,1.1.1, 
1373,1,1,1.1,1.1.1, 
1374,1,1,1.1,1.1.1, 
138,78,6,6.1,6.1.3, 
1390,77,6,6.1,6.1.2, 
1391,90,6,6.7,6.7.5, 
1398,8,1,1.4, , 
1400,11,2,2.11,2.11.1, 
1401,11,2,2.11,2.11.1, 
1403,11,2,2.11,2.11.1, 
1404,11,2,2.11,2.11.1, 
1405,11,2,2.11,2.11.1, 
1406,11,2,2.11,2.11.1, 
1408,11,2,2.11,2.11.1, 
1409,11,2,2.11,2.11.1, 
1410,11,2,2.11,2.11.1, 
1411,11,2,2.11,2.11.1, 
1412,11,2,2.11,2.11.1, 
1413,11,2,2.11,2.11.1, 
1414,11,2,2.11,2.11.1, 
1415,11,2,2.11,2.11.1, 
1416,11,2,2.11,2.11.1, 
1418,11,2,2.11,2.11.1, 
1419,11,2,2.11,2.11.1, 
1420,11,2,2.11,2.11.1, 
1421,11,2,2.11,2.11.1, 
1422,11,2,2.11,2.11.1, 
1428,11,2,2.11,2.11.1, 
1429,11,2,2.11,2.11.1, 
1430,11,2,2.11,2.11.1, 
1431,11,2,2.11,2.11.1, 
1438,11,2,2.11,2.11.1, 
1439,11,2,2.11,2.11.1, 
1440,11,2,2.11,2.11.1, 
1441,11,2,2.11,2.11.1, 
1448,11,2,2.11,2.11.1, 
1449,11,2,2.11,2.11.1, 
1450,11,2,2.11,2.11.1, 
1451,11,2,2.11,2.11.1, 
1452,11,2,2.11,2.11.1, 
1453,11,2,2.11,2.11.1, 
1454,11,2,2.11,2.11.1, 
1455,11,2,2.11,2.11.1, 
1456,11,2,2.11,2.11.1, 
1458,11,2,2.11,2.11.1, 
1459,11,2,2.11,2.11.1, 
1460,11,2,2.11,2.11.1, 
1461,11,2,2.11,2.11.1, 
1462,11,2,2.11,2.11.1, 
1463,11,2,2.11,2.11.1, 
1464,11,2,2.11,2.11.1, 
1465,11,2,2.11,2.11.1, 
1466,11,2,2.11,2.11.1, 
1467,11,2,2.11,2.11.1, 
1468,11,2,2.11,2.11.1, 
1469,11,2,2.11,2.11.1, 
1470,11,2,2.11,2.11.1, 
1471,11,2,2.11,2.11.1, 
1472,11,2,2.11,2.11.1, 
1473,11,2,2.11,2.11.1, 
1478,11,2,2.11,2.11.1, 
1479,11,2,2.11,2.11.1, 
1480,11,2,2.11,2.11.1, 
1481,11,2,2.11,2.11.1, 
1482,11,2,2.11,2.11.1, 
1483,11,2,2.11,2.11.1, 
1488,11,2,2.11,2.11.1, 
1489,11,2,2.11,2.11.1, 
1490,11,2,2.11,2.11.1, 
1491,11,2,2.11,2.11.1, 
1498,11,2,2.11,2.11.1, 
1499,11,2,2.11,2.11.1, 
1500,12,2,2.2,2.2.1, 
1501,12,2,2.2,2.2.1, 
1502,12,2,2.2,2.2.1, 
1503,12,2,2.2,2.2.1, 
1504,12,2,2.2,2.2.1, 
1505,12,2,2.2,2.2.1, 
1508,12,2,2.2,2.2.1, 
1509,12,2,2.2,2.2.1, 
1510,13,2,2.2,2.2.2, 
1511,13,2,2.2,2.2.2, 
1512,13,2,2.2,2.2.2, 
1513,13,2,2.2,2.2.2, 
1514,13,2,2.2,2.2.2, 
1515,13,2,2.2,2.2.2, 
1516,13,2,2.2,2.2.2, 
1518,13,2,2.2,2.2.2, 
1519,13,2,2.2,2.2.2, 
1520,18,2,2.2,2.2.5, 
1521,18,2,2.2,2.2.5, 
1522,18,2,2.2,2.2.5, 
1523,18,2,2.2,2.2.5, 
1528,18,2,2.2,2.2.5, 
1529,18,2,2.2,2.2.5, 
1530,14,2,2.1,2.1.1, 
1531,14,2,2.1,2.1.1, 
1532,14,2,2.1,2.1.1, 
1533,14,2,2.1,2.1.1, 
1534,14,2,2.1,2.1.1, 
1535,14,2,2.1,2.1.1, 
1536,14,2,2.1,2.1.1, 
1537,14,2,2.1,2.1.1, 
1538,14,2,2.1,2.1.1, 
1539,14,2,2.1,2.1.1, 
1540,15,2,2.1,2.1.2, 
1541,15,2,2.1,2.1.2, 
1542,15,2,2.1,2.1.2, 
1543,15,2,2.1,2.1.2, 
1548,15,2,2.1,2.1.2, 
1550,16,2,2.2,2.2.3, 
1551,16,2,2.2,2.2.3, 
1552,16,2,2.2,2.2.3, 
1560,18,2,2.2,2.2.5, 
1561,18,2,2.2,2.2.5, 
1562,18,2,2.2,2.2.5, 
1568,18,2,2.2,2.2.5, 
1569,18,2,2.2,2.2.5, 
1570,17,2,2.2,2.2.4, 
1571,17,2,2.2,2.2.4, 
1572,17,2,2.2,2.2.4, 
1573,17,2,2.2,2.2.4, 
1574,17,2,2.2,2.2.4, 
1578,17,2,2.2,2.2.4, 
1579,17,2,2.2,2.2.4, 
1580,18,2,2.2,2.2.5, 
1588,18,2,2.2,2.2.5, 
1589,18,2,2.2,2.2.5, 
1590,14,2,2.1,2.1.1, 
1591,18,2,2.2,2.2.5, 
1598,18,2,2.2,2.2.5, 
1599,18,2,2.2,2.2.5, 
1600,11,2,2.11,2.11.1, 
1601,11,2,2.11,2.11.1, 
1602,11,2,2.11,2.11.1, 
1603,11,2,2.11,2.11.1, 
1604,11,2,2.11,2.11.1, 
1605,11,2,2.11,2.11.1, 
1608,11,2,2.11,2.11.1, 
1609,11,2,2.11,2.11.1, 
1610,11,2,2.11,2.11.1, 
1611,11,2,2.11,2.11.1, 
1612,11,2,2.11,2.11.1, 
1613,11,2,2.11,2.11.1, 
1618,11,2,2.11,2.11.1, 
1619,11,2,2.11,2.11.1, 
1620,20,2,2.11,2.11.2, 
1622,19,2,2.3, , 
1623,19,2,2.3, , 
1624,19,2,2.3, , 
1625,19,2,2.3, , 
1628,19,2,2.3, , 
1629,19,2,2.3, , 
1630,20,2,2.11,2.11.2, 
1631,20,2,2.11,2.11.2, 
1638,20,2,2.11,2.11.2, 
1639,20,2,2.11,2.11.2, 
1640,41,2,2.11,2.11.6, 
1641,41,2,2.11,2.11.6, 
1642,41,2,2.11,2.11.6, 
1643,41,2,2.11,2.11.6, 
1648,41,2,2.11,2.11.6, 
1649,41,2,2.11,2.11.6, 
1650,20,2,2.11,2.11.2, 
1658,20,2,2.11,2.11.2, 
1659,20,2,2.11,2.11.2, 
1700,21,2,2.11,2.11.3, 
1701,21,2,2.11,2.11.3, 
1702,21,2,2.11,2.11.3, 
1703,21,2,2.11,2.11.3, 
1704,21,2,2.11,2.11.3, 
1705,21,2,2.11,2.11.3, 
1706,21,2,2.11,2.11.3, 
1707,21,2,2.11,2.11.3, 
1708,21,2,2.11,2.11.3, 
1709,21,2,2.11,2.11.3, 
1710,21,2,2.11,2.11.3, 
1712,21,2,2.11,2.11.3, 
1713,21,2,2.11,2.11.3, 
1714,21,2,2.11,2.11.3, 
1715,21,2,2.11,2.11.3, 
