Code,Single,Level1,Level2
C4022,21,2,2.11
C4030,21,2,2.11
C4031,21,2,2.11
C4032,21,2,2.11
C4080,21,2,2.11
C4081,21,2,2.11
C4082,21,2,2.11
C4090,21,2,2.11
C4091,21,2,2.11
C4092,21,2,2.11
C410,21,2,2.11
C411,21,2,2.11
C412,21,2,2.11
C413,21,2,2.11
C414,21,2,2.11
C419,21,2,2.11
C430,22,2,2.4
C4310,22,2,2.4
C4311,22,2,2.4
C4312,22,2,2.4
C4320,22,2,2.4
C4321,22,2,2.4
C4322,22,2,2.4
C4330,22,2,2.4
C4331,22,2,2.4
C4339,22,2,2.4
C434,22,2,2.4
C4351,22,2,2.4
C4352,22,2,2.4
C4359,22,2,2.4
C4360,22,2,2.4
C4361,22,2,2.4
C4362,22,2,2.4
C4370,22,2,2.4
C4371,22,2,2.4
C4372,22,2,2.4
C438,22,2,2.4
C439,22,2,2.4
C4400,23,2,2.4
C4401,23,2,2.4
C4402,23,2,2.4
C4409,23,2,2.4
C44101,23,2,2.4
C44102,23,2,2.4
C44109,23,2,2.4
C44111,23,2,2.4
C44112,23,2,2.4
C44119,23,2,2.4
C44121,23,2,2.4
C44122,23,2,2.4
C44129,23,2,2.4
C44191,23,2,2.4
C44192,23,2,2.4
C44199,23,2,2.4
C44201,23,2,2.4
C44202,23,2,2.4
C44209,23,2,2.4
C44211,23,2,2.4
C44212,23,2,2.4
C44219,23,2,2.4
C44221,23,2,2.4
C44222,23,2,2.4
C44229,23,2,2.4
C44291,23,2,2.4
C44292,23,2,2.4
C44299,23,2,2.4
C44300,23,2,2.4
C44301,23,2,2.4
C44309,23,2,2.4
C44310,23,2,2.4
C44311,23,2,2.4
C44319,23,2,2.4
C44320,23,2,2.4
C44321,23,2,2.4
C44329,23,2,2.4
C44390,23,2,2.4
C44391,23,2,2.4
C44399,23,2,2.4
C4440,23,2,2.4
C4441,23,2,2.4
C4442,23,2,2.4
C4449,23,2,2.4
C44500,23,2,2.4
C44501,23,2,2.4
C44509,23,2,2.4
C44510,23,2,2.4
C44511,23,2,2.4
C44519,23,2,2.4
C44520,23,2,2.4
C44521,23,2,2.4
C44529,23,2,2.4
C44590,23,2,2.4
C44591,23,2,2.4
C44599,23,2,2.4
C44601,23,2,2.4
C44602,23,2,2.4
C44609,23,2,2.4
C44611,23,2,2.4
C44612,23,2,2.4
C44619,23,2,2.4
C44621,23,2,2.4
C44622,23,2,2.4
C44629,23,2,2.4
C44691,23,2,2.4
C44692,23,2,2.4
C44699,23,2,2.4
C44701,23,2,2.4
C44702,23,2,2.4
C44709,23,2,2.4
C44711,23,2,2.4
C44712,23,2,2.4
C44719,23,2,2.4
C44721,23,2,2.4
C44722,23,2,2.4
C44729,23,2,2.4
C44791,23,2,2.4
C44792,23,2,2.4
C44799,23,2,2.4
C4480,23,2,2.4
C4481,23,2,2.4
C4482,23,2,2.4
C4489,23,2,2.4
C4490,23,2,2.4
C4491,23,2,2.4
C4492,23,2,2.4
C4499,23,2,2.4
C450,20,2,2.11
C451,18,2,2.2
C452,41,2,2.11
C457,41,2,2.11
C459,43,2,2.13
C460,41,2,2.11
C461,41,2,2.11
C462,41,2,2.11
C463,41,2,2.11
C464,41,2,2.11
C4650,41,2,2.11
C4651,41,2,2.11
C4652,41,2,2.11
C467,41,2,2.11
C469,41,2,2.11
C470,35,2,2.11
C4710,35,2,2.11
C4711,35,2,2.11
C4712,35,2,2.11
C4720,35,2,2.11
C4721,35,2,2.11
C4722,35,2,2.11
C473,35,2,2.11
C474,35,2,2.11
C475,35,2,2.11
C476,35,2,2.11
C478,35,2,2.11
C479,35,2,2.11
C480,18,2,2.2
C481,18,2,2.2
C482,18,2,2.2
C488,18,2,2.2
C490,21,2,2.11
C4910,21,2,2.11
C4911,21,2,2.11
C4912,21,2,2.11
C4920,21,2,2.11
C4921,21,2,2.11
C4922,21,2,2.11
C493,21,2,2.11
C494,21,2,2.11
C495,21,2,2.11
C496,21,2,2.11
C498,21,2,2.11
C499,21,2,2.11
C49A0,18,2,2.2
C49A1,12,2,2.2
C49A2,13,2,2.2
C49A3,13,2,2.2
C49A4,14,2,2.1
C49A5,15,2,2.1
C49A9,18,2,2.2
C4A0,23,2,2.4
C4A10,23,2,2.4
C4A11,23,2,2.4
C4A12,23,2,2.4
C4A20,23,2,2.4
C4A21,23,2,2.4
C4A22,23,2,2.4
C4A30,23,2,2.4
C4A31,23,2,2.4
C4A39,23,2,2.4
C4A4,23,2,2.4
C4A51,23,2,2.4
C4A52,23,2,2.4
C4A59,23,2,2.4
C4A60,23,2,2.4
C4A61,23,2,2.4
C4A62,23,2,2.4
C4A70,23,2,2.4
C4A71,23,2,2.4
C4A72,23,2,2.4
C4A8,23,2,2.4
C4A9,23,2,2.4
C50011,24,2,2.5
C50012,24,2,2.5
C50019,24,2,2.5
C50021,24,2,2.5
C50022,24,2,2.5
C50029,24,2,2.5
C50111,24,2,2.5
C50112,24,2,2.5
C50119,24,2,2.5
C50121,24,2,2.5
C50122,24,2,2.5
C50129,24,2,2.5
C50211,24,2,2.5
C50212,24,2,2.5
C50219,24,2,2.5
C50221,24,2,2.5
C50222,24,2,2.5
C50229,24,2,2.5
C50311,24,2,2.5
C50312,24,2,2.5
C50319,24,2,2.5
C50321,24,2,2.5
C50322,24,2,2.5
C50329,24,2,2.5
C50411,24,2,2.5
C50412,24,2,2.5
C50419,24,2,2.5
C50421,24,2,2.5
C50422,24,2,2.5
C50429,24,2,2.5
C50511,24,2,2.5
C50512,24,2,2.5
C50519,24,2,2.5
C50521,24,2,2.5
C50522,24,2,2.5
C50529,24,2,2.5
C50611,24,2,2.5
C50612,24,2,2.5
C50619,24,2,2.5
C50621,24,2,2.5
C50622,24,2,2.5
C50629,24,2,2.5
C50811,24,2,2.5
C50812,24,2,2.5
C50819,24,2,2.5
C50821,24,2,2.5
C50822,24,2,2.5
C50829,24,2,2.5
C50911,24,2,2.5
C50912,24,2,2.5
C50919,24,2,2.5
C50921,24,2,2.5
C50922,24,2,2.5
C50929,24,2,2.5
C510,28,2,2.7
C511,28,2,2.7
C512,28,2,2.7
C518,28,2,2.7
C519,28,2,2.7
C52,28,2,2.7
C530,26,2,2.6
C531,26,2,2.6
C538,26,2,2.6
C539,26,2,2.6
C540,25,2,2.6
C541,25,2,2.6
C542,25,2,2.6
C543,25,2,2.6
C548,25,2,2.6
C549,25,2,2.6
C55,25,2,2.6
C561,27,2,2.7
C562,27,2,2.7
C569,27,2,2.7
C5700,28,2,2.7
C5701,28,2,2.7
C5702,28,2,2.7
C5710,28,2,2.7
C5711,28,2,2.7
C5712,28,2,2.7
C5720,28,2,2.7
C5721,28,2,2.7
C5722,28,2,2.7
C573,28,2,2.7
C574,28,2,2.7
C577,28,2,2.7
C578,28,2,2.7
C579,28,2,2.7
C58,28,2,2.7
C600,31,2,2.8
C601,31,2,2.8
C602,31,2,2.8
C608,31,2,2.8
C609,31,2,2.8
C61,29,2,2.8
C6200,30,2,2.8
C6201,30,2,2.8
C6202,30,2,2.8
C6210,30,2,2.8
C6211,30,2,2.8
C6212,30,2,2.8
C6290,30,2,2.8
C6291,30,2,2.8
C6292,30,2,2.8
C6300,31,2,2.8
C6301,31,2,2.8
C6302,31,2,2.8
C6310,31,2,2.8
C6311,31,2,2.8
C6312,31,2,2.8
C632,31,2,2.8
C637,31,2,2.8
C638,31,2,2.8
C639,31,2,2.8
C641,33,2,2.9
C642,33,2,2.9
C649,33,2,2.9
C651,33,2,2.9
C652,33,2,2.9
C659,33,2,2.9
C661,34,2,2.9
C662,34,2,2.9
C669,34,2,2.9
C670,32,2,2.9
C671,32,2,2.9
C672,32,2,2.9
C673,32,2,2.9
C674,32,2,2.9
C675,32,2,2.9
C676,32,2,2.9
C677,32,2,2.9
C678,32,2,2.9
C679,32,2,2.9
C680,34,2,2.9
C681,34,2,2.9
C688,34,2,2.9
C689,34,2,2.9
C6900,41,2,2.11
C6901,41,2,2.11
C6902,41,2,2.11
C6910,41,2,2.11
C6911,41,2,2.11
C6912,41,2,2.11
C6920,41,2,2.11
C6921,41,2,2.11
C6922,41,2,2.11
C6930,41,2,2.11
C6931,41,2,2.11
C6932,41,2,2.11
C6940,41,2,2.11
C6941,41,2,2.11
C6942,41,2,2.11
C6950,41,2,2.11
C6951,41,2,2.11
C6952,41,2,2.11
C6960,41,2,2.11
C6961,41,2,2.11
C6962,41,2,2.11
C6980,41,2,2.11
C6981,41,2,2.11
C6982,41,2,2.11
C6990,41,2,2.11
C6991,41,2,2.11
C6992,41,2,2.11
C700,35,2,2.11
C701,35,2,2.11
C709,35,2,2.11
C710,35,2,2.11
C711,35,2,2.11
C712,35,2,2.11
C713,35,2,2.11
C714,35,2,2.11
C715,35,2,2.11
C716,35,2,2.11
C717,35,2,2.11
C718,35,2,2.11
C719,35,2,2.11
C720,35,2,2.11
C721,35,2,2.11
C7220,35,2,2.11
C7221,35,2,2.11
C7222,35,2,2.11
C7230,35,2,2.11
C7231,35,2,2.11
C7232,35,2,2.11
C7240,35,2,2.11
C7241,35,2,2.11
C7242,35,2,2.11
C7250,35,2,2.11
C7259,35,2,2.11
C729,35,2,2.11
C73,36,2,2.11
C7400,41,2,2.11
C7401,41,2,2.11
C7402,41,2,2.11
C7410,41,2,2.11
C7411,41,2,2.11
C7412,41,2,2.11
C7490,41,2,2.11
C7491,41,2,2.11
C7492,41,2,2.11
C750,41,2,2.11
C751,41,2,2.11
C752,41,2,2.11
C753,41,2,2.11
C754,41,2,2.11
C755,41,2,2.11
C758,41,2,2.11
C759,41,2,2.11
C760,11,2,2.11
C761,41,2,2.11
C762,41,2,2.11
C763,41,2,2.11
C7640,41,2,2.11
C7641,41,2,2.11
C7642,41,2,2.11
C7650,41,2,2.11
C7651,41,2,2.11
C7652,41,2,2.11
C768,41,2,2.11
C770,42,2,2.12
C771,42,2,2.12
C772,42,2,2.12
C773,42,2,2.12
C774,42,2,2.12
C775,42,2,2.12
C778,42,2,2.12
C779,42,2,2.12
C7800,42,2,2.12
C7801,42,2,2.12
C7802,42,2,2.12
C781,42,2,2.12
C782,42,2,2.12
C7830,42,2,2.12
C7839,42,2,2.12
C784,42,2,2.12
C785,42,2,2.12
C786,42,2,2.12
C787,42,2,2.12
C7880,42,2,2.12
C7889,42,2,2.12
C7900,42,2,2.12
C7901,42,2,2.12
C7902,42,2,2.12
C7910,42,2,2.12
C7911,42,2,2.12
C7919,42,2,2.12
C792,42,2,2.12
C7931,42,2,2.12
C7932,42,2,2.12
C7940,42,2,2.12
C7949,42,2,2.12
C7951,42,2,2.12
C7952,42,2,2.12
C7960,42,2,2.12
C7961,42,2,2.12
C7962,42,2,2.12
C7970,42,2,2.12
C7971,42,2,2.12
C7972,42,2,2.12
C7981,42,2,2.12
C7982,42,2,2.12
C7989,42,2,2.12
C799,42,2,2.12
C7A00,43,2,2.13
C7A010,18,2,2.2
C7A011,18,2,2.2
C7A012,18,2,2.2
C7A019,18,2,2.2
C7A020,14,2,2.1
C7A021,14,2,2.1
C7A022,14,2,2.1
C7A023,14,2,2.1
C7A024,14,2,2.1
C7A025,14,2,2.1
C7A026,15,2,2.1
C7A029,14,2,2.1
C7A090,19,2,2.3
C7A091,41,2,2.11
C7A092,13,2,2.2
C7A093,33,2,2.9
C7A094,41,2,2.11
C7A095,41,2,2.11
C7A096,41,2,2.11
C7A098,43,2,2.13
C7A1,43,2,2.13
C7A8,43,2,2.13
C7B00,43,2,2.13
C7B01,42,2,2.12
C7B02,42,2,2.12
C7B03,42,2,2.12
C7B04,42,2,2.12
C7B09,43,2,2.13
C7B1,43,2,2.13
C7B8,43,2,2.13
C800,43,2,2.13
C801,43,2,2.13
C802,43,2,2.13
C8100,37,2,2.10
C8101,37,2,2.10
C8102,37,2,2.10
C8103,37,2,2.10
C8104,37,2,2.10
C8105,37,2,2.10
C8106,37,2,2.10
C8107,37,2,2.10
C8108,37,2,2.10
C8109,37,2,2.10
C8110,37,2,2.10
C8111,37,2,2.10
C8112,37,2,2.10
C8113,37,2,2.10
C8114,37,2,2.10
C8115,37,2,2.10
C8116,37,2,2.10
C8117,37,2,2.10
C8118,37,2,2.10
C8119,37,2,2.10
C8120,37,2,2.10
C8121,37,2,2.10
C8122,37,2,2.10
C8123,37,2,2.10
C8124,37,2,2.10
C8125,37,2,2.10
C8126,37,2,2.10
C8127,37,2,2.10
C8128,37,2,2.10
C8129,37,2,2.10
C8130,37,2,2.10
C8131,37,2,2.10
C8132,37,2,2.10
C8133,37,2,2.10
C8134,37,2,2.10
C8135,37,2,2.10
C8136,37,2,2.10
C8137,37,2,2.10
C8138,37,2,2.10
C8139,37,2,2.10
C8140,37,2,2.10
C8141,37,2,2.10
C8142,37,2,2.10
C8143,37,2,2.10
C8144,37,2,2.10
C8145,37,2,2.10
C8146,37,2,2.10
C8147,37,2,2.10
C8148,37,2,2.10
C8149,37,2,2.10
C8170,37,2,2.10
C8171,37,2,2.10
C8172,37,2,2.10
C8173,37,2,2.10
C8174,37,2,2.10
C8175,37,2,2.10
C8176,37,2,2.10
C8177,37,2,2.10
C8178,37,2,2.10
C8179,37,2,2.10
C8190,37,2,2.10
C8191,37,2,2.10
C8192,37,2,2.10
C8193,37,2,2.10
C8194,37,2,2.10
C8195,37,2,2.10
C8196,37,2,2.10
C8197,37,2,2.10
C8198,37,2,2.10
C8199,37,2,2.10
C8200,38,2,2.10
C8201,38,2,2.10
C8202,38,2,2.10
C8203,38,2,2.10
C8204,38,2,2.10
C8205,38,2,2.10
C8206,38,2,2.10
C8207,38,2,2.10
C8208,38,2,2.10
C8209,38,2,2.10
C8210,38,2,2.10
C8211,38,2,2.10
C8212,38,2,2.10
C8213,38,2,2.10
C8214,38,2,2.10
C8215,38,2,2.10
C8216,38,2,2.10
C8217,38,2,2.10
C8218,38,2,2.10
C8219,38,2,2.10
C8220,38,2,2.10
C8221,38,2,2.10
C8222,38,2,2.10
C8223,38,2,2.10
C8224,38,2,2.10
C8225,38,2,2.10
C8226,38,2,2.10
C8227,38,2,2.10
C8228,38,2,2.10
C8229,38,2,2.10
C8230,38,2,2.10
C8231,38,2,2.10
C8232,38,2,2.10
C8233,38,2,2.10
C8234,38,2,2.10
C8235,38,2,2.10
C8236,38,2,2.10
C8237,38,2,2.10
C8238,38,2,2.10
C8239,38,2,2.10
C8240,38,2,2.10
C8241,38,2,2.10
C8242,38,2,2.10
C8243,38,2,2.10
C8244,38,2,2.10
C8245,38,2,2.10
C8246,38,2,2.10
C8247,38,2,2.10
C8248,38,2,2.10
C8249,38,2,2.10
C8250,38,2,2.10
C8251,38,2,2.10
C8252,38,2,2.10
C8253,38,2,2.10
C8254,38,2,2.10
C8255,38,2,2.10
C8256,38,2,2.10
C8257,38,2,2.10
C8258,38,2,2.10
C8259,38,2,2.10
C8260,38,2,2.10
C8261,38,2,2.10
C8262,38,2,2.10
C8263,38,2,2.10
C8264,38,2,2.10
C8265,38,2,2.10
C8266,38,2,2.10
C8267,38,2,2.10
C8268,38,2,2.10
C8269,38,2,2.10
C8280,38,2,2.10
C8281,38,2,2.10
C8282,38,2,2.10
C8283,38,2,2.10
C8284,38,2,2.10
C8285,38,2,2.10
C8286,38,2,2.10
C8287,38,2,2.10
C8288,38,2,2.10
C8289,38,2,2.10
C8290,38,2,2.10
C8291,38,2,2.10
C8292,38,2,2.10
C8293,38,2,2.10
C8294,38,2,2.10
C8295,38,2,2.10
C8296,38,2,2.10
C8297,38,2,2.10
C8298,38,2,2.10
C8299,38,2,2.10
C8300,38,2,2.10
C8301,38,2,2.10
C8302,38,2,2.10
C8303,38,2,2.10
C8304,38,2,2.10
C8305,38,2,2.10
C8306,38,2,2.10
C8307,38,2,2.10
C8308,38,2,2.10
C8309,38,2,2.10
C8310,38,2,2.10
C8311,38,2,2.10
C8312,38,2,2.10
C8313,38,2,2.10
C8314,38,2,2.10
C8315,38,2,2.10
C8316,38,2,2.10
C8317,38,2,2.10
C8318,38,2,2.10
C8319,38,2,2.10
C8330,38,2,2.10
C8331,38,2,2.10
C8332,38,2,2.10
C8333,38,2,2.10
C8334,38,2,2.10
C8335,38,2,2.10
C8336,38,2,2.10
C8337,38,2,2.10
C8338,38,2,2.10
C8339,38,2,2.10
C8350,38,2,2.10
C8351,38,2,2.10
C8352,38,2,2.10
C8353,38,2,2.10
C8354,38,2,2.10
C8355,38,2,2.10
C8356,38,2,2.10
C8357,38,2,2.10
C8358,38,2,2.10
C8359,38,2,2.10
C8370,38,2,2.10
C8371,38,2,2.10
C8372,38,2,2.10
C8373,38,2,2.10
C8374,38,2,2.10
C8375,38,2,2.10
C8376,38,2,2.10
C8377,38,2,2.10
C8378,38,2,2.10
C8379,38,2,2.10
C8380,38,2,2.10
C8381,38,2,2.10
C8382,38,2,2.10
C8383,38,2,2.10
C8384,38,2,2.10
C8385,38,2,2.10
C8386,38,2,2.10
C8387,38,2,2.10
C8388,38,2,2.10
C8389,38,2,2.10
C8390,38,2,2.10
C8391,38,2,2.10
C8392,38,2,2.10
C8393,38,2,2.10
C8394,38,2,2.10
C8395,38,2,2.10
C8396,38,2,2.10
C8397,38,2,2.10
C8398,38,2,2.10
C8399,38,2,2.10
C8400,38,2,2.10
C8401,38,2,2.10
C8402,38,2,2.10
C8403,38,2,2.10
C8404,38,2,2.10
C8405,38,2,2.10
C8406,38,2,2.10
C8407,38,2,2.10
C8408,38,2,2.10
C8409,38,2,2.10
C8410,38,2,2.10
C8411,38,2,2.10
C8412,38,2,2.10
C8413,38,2,2.10
C8414,38,2,2.10
C8415,38,2,2.10
C8416,38,2,2.10
C8417,38,2,2.10
C8418,38,2,2.10
C8419,38,2,2.10
C8440,38,2,2.10
C8441,38,2,2.10
C8442,38,2,2.10
C8443,38,2,2.10
C8444,38,2,2.10
C8445,38,2,2.10
C8446,38,2,2.10
C8447,38,2,2.10
C8448,38,2,2.10
C8449,38,2,2.10
C8460,38,2,2.10
C8461,38,2,2.10
C8462,38,2,2.10
C8463,38,2,2.10
C8464,38,2,2.10
C8465,38,2,2.10
C8466,38,2,2.10
C8467,38,2,2.10
C8468,38,2,2.10
C8469,38,2,2.10
C8470,38,2,2.10
C8471,38,2,2.10
C8472,38,2,2.10
C8473,38,2,2.10
C8474,38,2,2.10
C8475,38,2,2.10
C8476,38,2,2.10
C8477,38,2,2.10
C8478,38,2,2.10
C8479,38,2,2.10
C8490,38,2,2.10
C8491,38,2,2.10
C8492,38,2,2.10
C8493,38,2,2.10
C8494,38,2,2.10
C8495,38,2,2.10
C8496,38,2,2.10
C8497,38,2,2.10
C8498,38,2,2.10
C8499,38,2,2.10
C84A0,38,2,2.10
C84A1,38,2,2.10
C84A2,38,2,2.10
C84A3,38,2,2.10
C84A4,38,2,2.10
C84A5,38,2,2.10
C84A6,38,2,2.10
C84A7,38,2,2.10
C84A8,38,2,2.10
C84A9,38,2,2.10
C84Z0,38,2,2.10
C84Z1,38,2,2.10
C84Z2,38,2,2.10
C84Z3,38,2,2.10
C84Z4,38,2,2.10
C84Z5,38,2,2.10
C84Z6,38,2,2.10
C84Z7,38,2,2.10
C84Z8,38,2,2.10
C84Z9,38,2,2.10
C8510,38,2,2.10
C8511,38,2,2.10
C8512,38,2,2.10
C8513,38,2,2.10
C8514,38,2,2.10
C8515,38,2,2.10
C8516,38,2,2.10
C8517,38,2,2.10
C8518,38,2,2.10
C8519,38,2,2.10
C8520,38,2,2.10
C8521,38,2,2.10
C8522,38,2,2.10
C8523,38,2,2.10
C8524,38,2,2.10
C8525,38,2,2.10
C8526,38,2,2.10
C8527,38,2,2.10
C8528,38,2,2.10
C8529,38,2,2.10
C8580,38,2,2.10
C8581,38,2,2.10
C8582,38,2,2.10
C8583,38,2,2.10
C8584,38,2,2.10
C8585,38,2,2.10
C8586,38,2,2.10
C8587,38,2,2.10
C8588,38,2,2.10
C8589,38,2,2.10
C8590,38,2,2.10
C8591,38,2,2.10
C8592,38,2,2.10
C8593,38,2,2.10
C8594,38,2,2.10
C8595,38,2,2.10
C8596,38,2,2.10
C8597,38,2,2.10
C8598,38,2,2.10
C8599,38,2,2.10
C860,38,2,2.10
C861,38,2,2.10
C862,38,2,2.10
C863,38,2,2.10
C864,38,2,2.10
C865,38,2,2.10
C866,38,2,2.10
C880,38,2,2.10
C882,38,2,2.10
C883,38,2,2.10
C884,38,2,2.10
C888,38,2,2.10
C889,38,2,2.10
C9000,40,2,2.10
C9001,40,2,2.10
C9002,40,2,2.10
C9010,39,2,2.10
C9011,39,2,2.10
C9012,39,2,2.10
C9020,40,2,2.10
C9021,40,2,2.10
C9022,40,2,2.10
C9030,40,2,2.10
C9031,40,2,2.10
C9032,40,2,2.10
C9100,39,2,2.10
C9101,39,2,2.10
C9102,39,2,2.10
C9110,39,2,2.10
C9111,39,2,2.10
C9112,39,2,2.10
C9130,39,2,2.10
C9131,39,2,2.10
C9132,39,2,2.10
C9140,39,2,2.10
C9141,39,2,2.10
C9142,39,2,2.10
C9150,39,2,2.10
C9151,39,2,2.10
C9152,39,2,2.10
C9160,39,2,2.10
C9161,39,2,2.10
C9162,39,2,2.10
C9190,39,2,2.10
C9191,39,2,2.10
C9192,39,2,2.10
C91A0,39,2,2.10
C91A1,39,2,2.10
C91A2,39,2,2.10
C91Z0,39,2,2.10
C91Z1,39,2,2.10
C91Z2,39,2,2.10
C9200,39,2,2.10
C9201,39,2,2.10
C9202,39,2,2.10
C9210,39,2,2.10
C9211,39,2,2.10
C9212,39,2,2.10
C9220,39,2,2.10
C9221,39,2,2.10
C9222,39,2,2.10
C9230,39,2,2.10
C9231,39,2,2.10
C9232,39,2,2.10
C9240,39,2,2.10
C9241,39,2,2.10
C9242,39,2,2.10
C9250,39,2,2.10
C9251,39,2,2.10
C9252,39,2,2.10
C9260,39,2,2.10
C9261,39,2,2.10
C9262,39,2,2.10
C9290,39,2,2.10
C9291,39,2,2.10
C9292,39,2,2.10
C92A0,39,2,2.10
C92A1,39,2,2.10
C92A2,39,2,2.10
C92Z0,39,2,2.10
C92Z1,39,2,2.10
C92Z2,39,2,2.10
C9300,39,2,2.10
C9301,39,2,2.10
C9302,39,2,2.10
C9310,39,2,2.10
C9311,39,2,2.10
C9312,39,2,2.10
C9330,39,2,2.10
C9331,39,2,2.10
C9332,39,2,2.10
C9390,39,2,2.10
C9391,39,2,2.10
C9392,39,2,2.10
C93Z0,39,2,2.10
C93Z1,39,2,2.10
C93Z2,39,2,2.10
C9400,39,2,2.10
C9401,39,2,2.10
C9402,39,2,2.10
C9420,39,2,2.10
C9421,39,2,2.10
C9422,39,2,2.10
C9430,39,2,2.10
C9431,39,2,2.10
C9432,39,2,2.10
C9440,39,2,2.10
C9441,39,2,2.10
C9442,39,2,2.10
C946,39,2,2.10
C9480,39,2,2.10
C9481,39,2,2.10
C9482,39,2,2.10
C9500,39,2,2.10
C9501,39,2,2.10
C9502,39,2,2.10
C9510,39,2,2.10
C9511,39,2,2.10
C9512,39,2,2.10
C9590,39,2,2.10
C9591,39,2,2.10
C9592,39,2,2.10
C960,41,2,2.11
C962,41,2,2.11
C9620,41,2,2.11
C9621,41,2,2.11
C9622,41,2,2.11
C9629,41,2,2.11
C964,38,2,2.10
C965,41,2,2.11
C966,41,2,2.11
C969,38,2,2.10
C96A,41,2,2.11
C96Z,38,2,2.10
D0000,11,2,2.11
D0001,11,2,2.11
D0002,11,2,2.11
D0003,11,2,2.11
D0004,11,2,2.11
D0005,11,2,2.11
D0006,11,2,2.11
D0007,11,2,2.11
D0008,11,2,2.11
D001,12,2,2.2
D002,13,2,2.2
D010,14,2,2.1
D011,15,2,2.1
D012,15,2,2.1
D013,15,2,2.1
D0140,18,2,2.2
D0149,18,2,2.2
D015,16,2,2.2
D017,18,2,2.2
D019,18,2,2.2
D020,11,2,2.11
D021,20,2,2.11
D0220,19,2,2.3
D0221,19,2,2.3
D0222,19,2,2.3
D023,20,2,2.11
D024,20,2,2.11
D030,22,2,2.4
D0310,22,2,2.4
D0311,22,2,2.4
D0312,22,2,2.4
D0320,22,2,2.4
D0321,22,2,2.4
D0322,22,2,2.4
D0330,22,2,2.4
D0339,22,2,2.4
D034,22,2,2.4
D0351,22,2,2.4
D0352,22,2,2.4
D0359,22,2,2.4
D0360,22,2,2.4
D0361,22,2,2.4
D0362,22,2,2.4
D0370,22,2,2.4
D0371,22,2,2.4
D0372,22,2,2.4
D038,22,2,2.4
D039,22,2,2.4
D040,23,2,2.4
D0410,23,2,2.4
D0411,23,2,2.4
D0412,23,2,2.4
D0420,23,2,2.4
D0421,23,2,2.4
D0422,23,2,2.4
D0430,23,2,2.4
D0439,23,2,2.4
D044,23,2,2.4
D045,23,2,2.4
D0460,23,2,2.4
D0461,23,2,2.4
D0462,23,2,2.4
D0470,23,2,2.4
D0471,23,2,2.4
D0472,23,2,2.4
D048,23,2,2.4
D049,23,2,2.4
D0500,24,2,2.5
D0501,24,2,2.5
D0502,24,2,2.5
D0510,24,2,2.5
D0511,24,2,2.5
D0512,24,2,2.5
D0580,24,2,2.5
D0581,24,2,2.5
D0582,24,2,2.5
D0590,24,2,2.5
D0591,24,2,2.5
D0592,24,2,2.5
D060,26,2,2.6
D061,26,2,2.6
D067,26,2,2.6
D069,26,2,2.6
D070,25,2,2.6
D071,28,2,2.7
D072,28,2,2.7
D0730,28,2,2.7
D0739,28,2,2.7
D074,31,2,2.8
D075,29,2,2.8
D0760,31,2,2.8
D0761,31,2,2.8
D0769,31,2,2.8
D090,32,2,2.9
D0910,34,2,2.9
D0919,34,2,2.9
D0920,41,2,2.11
D0921,41,2,2.11
D0922,41,2,2.11
D093,36,2,2.11
D098,41,2,2.11
D099,41,2,2.11
D100,47,2,2.16
D101,47,2,2.16
D102,47,2,2.16
D1030,47,2,2.16
D1039,47,2,2.16
D104,47,2,2.16
D105,47,2,2.16
D106,47,2,2.16
D107,47,2,2.16
D109,47,2,2.16
D110,47,2,2.16
D117,47,2,2.16
D119,47,2,2.16
D120,47,2,2.16
D121,47,2,2.16
D122,47,2,2.16
D123,47,2,2.16
D124,47,2,2.16
D125,47,2,2.16
D126,47,2,2.16
D127,47,2,2.16
D128,47,2,2.16
D129,47,2,2.16
D130,47,2,2.16
D131,47,2,2.16
D132,47,2,2.16
D1330,47,2,2.16
D1339,47,2,2.16
D134,47,2,2.16
D135,47,2,2.16
D136,47,2,2.16
D137,47,2,2.16
D139,47,2,2.16
D140,47,2,2.16
D141,47,2,2.16
D142,47,2,2.16
D1430,47,2,2.16
D1431,47,2,2.16
D1432,47,2,2.16
D144,47,2,2.16
D150,47,2,2.16
D151,47,2,2.16
D152,47,2,2.16
D157,47,2,2.16
D159,47,2,2.16
D1600,47,2,2.16
D1601,47,2,2.16
D1602,47,2,2.16
D1610,47,2,2.16
D1611,47,2,2.16
D1612,47,2,2.16
D1620,47,2,2.16
D1621,47,2,2.16
D1622,47,2,2.16
D1630,47,2,2.16
D1631,47,2,2.16
D1632,47,2,2.16
D164,47,2,2.16
D165,47,2,2.16
D166,47,2,2.16
D167,47,2,2.16
D168,47,2,2.16
D169,47,2,2.16
D170,47,2,2.16
D171,47,2,2.16
D1720,47,2,2.16
D1721,47,2,2.16
D1722,47,2,2.16
D1723,47,2,2.16
D1724,47,2,2.16
D1730,47,2,2.16
D1739,47,2,2.16
D174,47,2,2.16
D175,47,2,2.16
D176,47,2,2.16
D1771,47,2,2.16
D1772,47,2,2.16
D1779,47,2,2.16
D179,47,2,2.16
D1800,47,2,2.16
D1801,47,2,2.16
D1802,47,2,2.16
D1803,47,2,2.16
D1809,47,2,2.16
D181,47,2,2.16
D190,47,2,2.16
D191,47,2,2.16
D197,47,2,2.16
D199,47,2,2.16
D200,47,2,2.16
D201,47,2,2.16
D210,47,2,2.16
D2110,47,2,2.16
